11377	3
11378	3
11379	3
11380	3
11381	3
11382	3
11383	3
11384	3
11385	3
11386	3
11387	3
11388	3
11389	3
11390	3
11391	3
11392	4.5
11393	3
11394	3
11395	3
11396	4.5
11397	3
11398	3
11399	4.5
11400	3
11401	3
11402	3
11403	3
11404	3
11405	3
11406	3
11407	3
11408	3
11409	3
11410	1.5
11411	3
11412	1.5
11413	1.5
11414	2.1
11415	1.5
11416	1.5
11417	2.1
11418	2.1
11419	2.1
11420	2.1
11421	1.5
11422	1.5
11423	2.1
11424	1.5
11425	1.5
11426	1.5
11427	1.5
11428	1.5
11429	1.5
11430	1.5
11431	1.5
11432	1.5
11433	1.5
11434	1.5
11435	1.5
11436	1.0002
11437	1.0002
11438	1.0002
11439	1.5
11440	1.5
11441	1.0002
11442	1.0002
11443	1.0002
11444	1.5
11445	1.5
11446	1.0002
11447	1.0002
11448	1.0002
11449	1.0002
11450	1.0002
11451	1.0002
11452	1.0002
11453	1.0002
11454	1.0002
11455	1.0002
11456	1.0002
11457	1.0002
11458	0.75
11459	0.75
11460	0.75
11461	0.75
11462	1.0002
11463	1.0002
11464	1.0002
11465	0.6
11466	0.6
11467	0.6
11468	0.6
11469	0.6
11470	0.75
11471	0.75
11472	0.75
11473	0.75
11474	0.4998
11475	0.4998
11476	0.4998
11477	0.4998
11478	0.4998
11479	0.4998
11480	0.75
11481	0.75
11482	0.75
11483	0.75
11484	0.4998
11485	0.4998
11486	0.4998
11487	0.4998
11488	0.4998
11489	0.4998
11490	0.6
11491	0.6
11492	0.6
11493	0.6
11494	0.6
11495	0.4998
11496	0.4998
11497	0.4998
11498	0.4998
11499	0.4998
11500	0.4998
11501	0.6
11502	0.6
11503	0.6
11504	0.6
11505	0.6
11506	0.6
11507	0.6
11508	0.6
11509	0.6
11510	0.6
11511	1.0002
11512	1.0002
11513	1.0002
11514	1.0002
11515	1.0002
11516	1.0002
11517	1.5
11518	1.5
11519	1.5
11520	1.5
11521	1.5
11522	1.5
11523	1.5
11524	3
11525	1.5
11526	1.5
11527	3
11528	1.5
11529	1.5
11530	3
11531	3
11532	3
11533	3
11534	3
11535	3
11536	3
11537	3
11538	3
11539	3
11540	3
11541	3
11542	3
11543	3
11544	3
11545	3
11546	3
11547	3
11548	3
11549	3
11550	3
11551	3
11552	3
11553	3
11554	3
11555	3
11556	3
11557	3
11558	3
11559	3
11560	3
11561	3
11562	3
11563	3
11564	3
11565	3
11566	3
11567	3
11568	3
11569	3
11570	3
11571	3
11572	3
11573	1.8
11574	3
11575	1.8
11576	3
11577	2.4
11578	3
11579	2.7
11580	3
11581	1.8
11582	1.8
11583	3
11584	1.8
11585	3
11586	1.8
11587	3
11588	1.8
11589	1.8
11590	3
11591	1.8
11592	3
11593	1.8
11594	1.8
11595	3
11596	1.8
11597	3
11598	1.5
11599	1.5
11600	1.5
11601	1.5
11602	1.5
11603	1.5
11604	1.5
11605	1.8
11606	1.8
11607	1.8
11608	3
11609	1.8
11610	1.8
11611	3
11612	1.8
11613	1.8
11614	1.8
11615	1.8
11616	1.8
11617	1.8
11618	2.1
11619	1.8
11620	1.8
11621	1.8
11622	1.8
11623	1.5
11624	1.5
11625	1.8
11626	1.8
11627	1.5
11628	1.5
11629	2.1
11630	2.1
11631	1.5
11632	1.5
11633	1.5
11634	1.2
11635	1.2
11636	1.2
11637	1.5
11638	1.5
11639	1.0002
11640	1.0002
11641	1.0002
11642	1.2
11643	1.2
11644	1.2
11645	1.0002
11646	1.0002
11647	1.0002
11648	1.0002
11649	1.0002
11650	1.0002
11651	0.75
11652	0.75
11653	0.75
11654	0.75
11655	0.75
11656	0.75
11657	0.75
11658	0.75
11659	0.4998
11660	0.4998
11661	0.4998
11662	0.4998
11663	0.4998
11664	0.4998
11665	0.6
11666	0.6
11667	0.6
11668	0.6
11669	0.6
11670	0.3
11671	0.3
11672	0.3
11673	0.3
11674	0.3
11675	0.3
11676	0.3
11677	0.3
11678	0.3
11679	0.3
11680	0.3
11681	0.3
11682	0.3
11683	0.3
11684	0.3
11685	0.3
11686	0.3
11687	0.3
11688	0.3
11689	0.3
11690	0.1668
11691	0.1668
11692	0.1668
11693	0.1668
11694	0.1668
11695	0.1668
11696	0.1668
11697	0.1668
11698	0.1668
11699	0.1668
11700	0.1668
11701	0.1668
11702	0.1668
11703	0.1668
11704	0.1668
11705	0.1668
11706	0.1668
11707	0.1668
11708	0.12
11709	0.12
11710	0.12
11711	0.12
11712	0.12
11713	0.12
11714	0.12
11715	0.12
11716	0.12
11717	0.12
11718	0.12
11719	0.12
11720	0.12
11721	0.12
11722	0.12
11723	0.12
11724	0.12
11725	0.12
11726	0.12
11727	0.12
11728	0.12
11729	0.12
11730	0.12
11731	0.12
11732	0.12
40748	27
40749	45
40750	45
40751	45
40752	42
40753	42
40754	36
40755	33
40756	30
40757	30
40758	30
40759	30
40760	30
40761	24
40762	24
40763	21
40764	18
40765	18
40766	18
40767	15
40768	15
40769	12
40770	12
40771	12
40772	12
40773	9
40774	9
40775	9
40776	9
40777	6
40778	6
40779	6
40780	6
40781	4.8
40782	4.8
40783	4.8
40784	4.5
40785	4.2
40786	4.2
40787	4.2
40788	4.2
40789	4.2
40790	4.2
40791	4.2
40792	4.2
40793	4.2
40794	4.2
40795	3.3
40796	3
40797	3.3
40798	3
40799	3.3
40800	3
40801	2.7
40802	3
40803	3
40804	2.7
40805	3
40806	2.1
40807	2.1
40808	2.7
40809	2.1
40810	2.4
40811	2.1
40812	2.1
40813	2.7
40814	1.8
40815	1.8
40816	2.7
40817	1.5
40818	1.5
40819	2.1
40820	2.1
40821	1.5
40822	1.5
40823	1.8
40824	1.5
40825	1.5
40826	2.1
40827	2.1
40828	1.5
40829	1.5
40830	1.5
40831	1.5
40832	1.5
40833	1.5
40834	1.5
40835	1.5
40836	1.5
40837	1.5
40838	1.8
40839	1.8
40840	1.5
40841	1.5
40842	2.1
40843	2.1
40844	2.1
40845	2.1
40846	2.1
40847	2.7
40848	2.7
40849	2.4
40850	2.7
40851	2.1
40852	2.1
40853	2.4
40854	2.4
40855	1.5
40856	1.5
40857	1.5
40858	1.5
40859	1.5
40860	1.8
40861	1.8
40862	1.5
40863	1.5
40864	2.1
40865	2.1
40866	1.5
40867	2.1
40868	2.1
40869	1.5
40870	1.5
40871	1.5
40872	1.5
40873	1.5
40874	1.5
40875	2.1
40876	2.1
40877	2.1
40878	2.1
40879	2.1
40880	2.1
40881	2.1
40882	2.4
40883	2.1
40884	2.1
40885	2.7
40886	2.1
40887	3
40888	2.7
40889	3
40890	3
40891	3
40892	3
40893	3
40894	3
40895	3
40896	3
40897	3
40898	3
40899	3
40900	3
40901	3
40902	2.7
40903	3
40904	2.7
40905	2.7
40906	3
40907	2.4
40908	3
40909	2.4
40910	2.7
40911	2.7
40912	2.4
40913	2.4
40914	2.1
40915	2.1
40916	2.4
40917	1.5
40918	1.5
40919	2.1
40920	2.1
40921	1.8
40922	2.1
40923	2.1
40924	1.5
40925	1.8
40926	1.8
40927	1.8
40928	1.8
40929	1.8
40930	1.5
40931	1.5
40932	1.08
40933	1.08
40934	1.08
40935	0.6
40936	0.6
40937	0.6
40938	0.6
40939	0.6
40940	1.2
40941	1.2
40942	1.2
40943	0.9
40944	0.9
40945	0.9
40946	0.9
40947	0.9
40948	0.9
40949	0.9
40950	0.72
40951	0.72
40952	0.72
40953	0.72
40954	0.75
40955	0.75
40956	0.75
40957	0.75
40958	0.6
40959	0.6
40960	0.6
40961	0.6
40962	0.6
40963	0.6
40964	0.6
40965	0.6
40966	0.6
40967	0.6
40968	0.375
40969	0.375
40970	0.375
40971	0.375
40972	0.375
40973	0.375
40974	0.375
40975	0.375
40976	0.375
40977	0.375
40978	0.375
40979	0.375
40980	0.375
40981	0.375
40982	0.375
40983	0.375
40984	0.24
40985	0.24
40986	0.24
40987	0.24
40988	0.24
40989	0.24
40990	0.24
40991	0.24
40992	0.24
40993	0.24
40994	0.24
40995	0.24
40996	0.24
40997	0.1764
40998	0.1764
40999	0.1764
41000	0.1764
41001	0.1764
41002	0.1764
41003	0.1764
41004	0.1764
41005	0.1764
41006	0.1764
41007	0.1764
41008	0.1764
41009	0.1764
41010	0.1764
41011	0.1764
41012	0.1764
41013	0.1764
41014	0.333
41015	0.333
41016	0.333
41017	0.333
41018	0.333
41019	0.333
41020	0.333
41021	0.333
41022	0.333
42794	3
42795	3
42796	3
42797	3
42798	2.1
42799	3.3
42800	4.5
42801	5.1
42802	6
42803	4.5
42804	1.5
42805	2.1
42806	2.1
42807	6
42808	6
42809	6.9
42810	6
42811	6
42812	6
42813	6
42814	6
42815	6
42816	6
42817	6
42818	6
42819	6
42820	5.4
42821	5.4
42822	5.1
42823	4.5
42824	4.8
42825	4.8
42826	4.5
42827	4.5
42828	4.5
42829	3.9
42830	4.8
42831	4.5
42832	4.5
42833	3.3
42834	3.9
42835	3
42836	3.3
42837	3
42838	3
42839	3.6
42840	3
42841	4.5
42842	3
42843	3.3
42844	3
42845	3.3
42846	3
42847	3
42848	2.7
42849	3
42850	2.4
42851	3
42852	2.4
42853	3
42854	2.1
42855	2.1
42856	3
42857	2.1
42858	2.7
42859	2.1
42860	2.1
42861	2.7
42862	2.1
42863	2.4
42864	2.4
42865	2.1
42866	3
42867	2.4
42868	3
42869	2.1
42870	2.1
42871	3
42872	2.1
42873	3
42874	2.4
42875	2.7
42876	2.4
42877	2.1
42878	3
42879	2.1
42880	3
42881	2.4
42882	3
42883	2.7
42884	1.8
42885	2.7
42886	2.1
42887	2.1
42888	2.7
42889	2.1
42890	2.4
42891	2.1
42892	1.8
42893	2.7
42894	2.1
42895	2.1
42896	2.1
42897	2.1
42898	2.1
42899	2.4
42900	2.4
42901	2.7
42902	2.1
42903	2.1
42904	2.7
42905	2.1
42906	2.1
42907	2.4
42908	2.1
42909	2.1
42910	2.1
42911	2.1
42912	2.1
42913	2.4
42914	1.8
42915	1.8
42916	1.8
42917	1.8
42918	1.5
42919	1.5
42920	2.1
42921	2.1
42922	1.5
42923	1.5
42924	1.8
42925	1.2
42926	1.2
42927	1.2
42928	1.5
42929	1.5
42930	1.0002
42931	1.0002
42932	1.0002
42933	1.5
42934	1.5
42935	1.0002
42936	1.0002
42937	1.0002
42938	1.2
42939	1.2
42940	1.2
42941	0.75
42942	0.75
42943	0.75
42944	0.75
42945	0.9
42946	0.9
42947	0.9
42948	0.6
42949	0.6
42950	0.6
42951	0.6
42952	0.6
42953	0.75
42954	0.75
42955	0.75
42956	0.75
42957	0.4998
42958	0.4998
42959	0.4998
42960	0.4998
42961	0.4998
42962	0.6
42963	0.6
42964	0.6
42965	0.6
42966	0.6
42967	0.375
42968	0.375
42969	0.375
42970	0.375
42971	0.375
42972	0.375
42973	0.375
42974	0.375
42975	0.4284
42976	0.4284
42977	0.4284
42978	0.4284
42979	0.4284
42980	0.4284
42981	0.4284
42982	0.231
42983	0.231
42984	0.231
42985	0.231
42986	0.231
42987	0.231
42988	0.231
42989	0.231
42990	0.231
42991	0.231
42992	0.231
42993	0.231
42994	0.231
42995	0.231
42996	0.231
42997	0.231
42998	0.231
42999	0.231
43000	0.231
43001	0.231
43002	0.231
43003	0.231
43004	0.231
43005	0.231
43006	0.231
43007	0.231
43008	0.12
43009	0.12
43010	0.12
43011	0.12
43012	0.12
43013	0.12
43014	0.12
43015	0.12
43016	0.12
43017	0.12
43018	0.12
43019	0.12
43020	0.12
43021	0.12
43022	0.12
43023	0.12
43024	0.12
43025	0.12
43026	0.12
43027	0.12
43028	0.12
43029	0.12
43030	0.12
43031	0.12
43032	0.12
43033	0.075
43034	0.075
43035	0.075
43036	0.075
43037	0.075
43038	0.075
43039	0.075
43040	0.075
43041	0.075
43042	0.075
43043	0.075
43044	0.075
43045	0.075
43046	0.075
43047	0.075
43048	0.075
43049	0.075
43050	0.075
43051	0.075
43052	0.075
43053	0.075
43054	0.075
43055	0.075
43056	0.075
43057	0.075
43058	0.075
43059	0.075
43060	0.075
43061	0.075
43062	0.075
43063	0.075
43064	0.075
43065	0.075
43066	0.075
43067	0.075
43068	0.075
43069	0.075
43070	0.075
43071	0.075
43072	0.075
43933	4.2
43934	4.2
43935	6
43936	6.9
43937	7.8
43938	9
43939	9
43940	9
43941	9
43942	9
43943	9
43944	12
43945	9
43946	12
43947	12
43948	15
43949	18
43950	21
43951	24
43952	24
43953	27
43954	24
43955	24
43956	24
43957	24
43958	24
43959	21
43960	21
43961	21
43962	21
43963	21
43964	18
43965	21
43966	21
43967	21
43968	21
43969	21
43970	21
43971	21
43972	18
43973	18
43974	18
43975	18
43976	18
43977	15
43978	18
43979	15
43980	18
43981	15
43982	15
43983	18
43984	15
43985	15
43986	12
43987	15
43988	12
43989	15
43990	15
43991	15
43992	15
43993	15
43994	15
43995	15
43996	15
43997	15
43998	15
43999	15
44000	15
44001	15
44002	18
44003	15
44004	15
44005	15
44006	12
44007	12
44008	12
44009	9
44010	9
44011	12
44012	9
44013	9
44014	7.2
44015	9
44016	9
44017	6.6
44018	6.6
44019	6
44020	6
44021	6
44022	6
44023	6
44024	6
44025	6
44026	5.4
44027	5.4
44028	5.4
44029	5.4
44030	3.9
44031	5.4
44032	4.8
44033	4.8
44034	4.8
44035	4.5
44036	4.5
44037	4.5
44038	4.5
44039	4.5
44040	4.5
44041	4.5
44042	3.9
44043	4.5
44044	4.5
44045	4.2
44046	4.2
44047	4.5
44048	3.6
44049	3.6
44050	3.9
44051	4.5
44052	4.5
44053	4.5
44054	4.5
44055	4.5
44056	3.6
44057	4.2
44058	4.5
44059	3.6
44060	4.2
44061	4.5
44062	3.6
44063	3.9
44064	3.9
44065	3
44066	3.9
44067	3
44068	3.9
44069	2.7
44070	3.3
44071	2.7
44072	3
44073	2.4
44074	3
44075	2.4
44076	2.7
44077	2.7
44078	2.7
44079	2.7
44080	2.1
44081	2.1
44082	2.1
44083	1.8
44084	1.8
44085	2.1
44086	1.8
44087	1.8
44088	2.1
44089	2.1
44090	1.5
44091	1.5
44092	2.4
44093	1.2
44094	1.2
44095	1.8
44096	1.8
44097	1.2
44098	1.2
44099	1.2
44100	1.5
44101	1.5
44102	0.9
44103	0.9
44104	1.5
44105	1.5
44106	0.9
44107	0.9
44108	0.9
44109	1.5
44110	1.5
44111	1.2
44112	1.2
44113	1.5
44114	1.5
44115	1.2
44116	1.2
44117	1.2
44118	1.5
44119	1.5
44120	1.2
44121	1.2
44122	1.2
44123	1.2
44124	1.8
44125	1.8
44126	2.1
44127	2.1
44128	3
44129	2.7
44130	3.3
44131	3
44132	3.6
44133	3.6
44134	3
44135	3.6
44136	3
44137	4.2
44138	3.6
44139	3.6
44140	3.6
44141	3.6
44142	3.6
44143	3.3
44144	3.9
44145	3.6
44146	3.6
44147	3.6
44148	3.3
44149	3.6
44150	3.6
44151	3
44152	3.6
44153	3
44154	3.6
44155	3.3
44156	3.3
44157	2.4
44158	3.3
44159	2.7
44160	2.7
44161	2.4
44162	3
44163	2.4
44164	3
44165	2.4
44166	2.4
44167	3
44168	2.4
44169	2.7
44170	2.4
44171	2.4
44172	2.4
44173	2.1
44174	2.1
44175	2.1
44176	2.1
44177	1.8
44178	1.8
44179	2.1
44180	1.8
44181	1.8
44182	1.8
44183	1.8
44184	1.8
44185	1.5
44186	1.5
44187	1.5
44188	1.2
44189	1.2
44190	1.2
44191	1.2
44192	1.2
44193	1.2
44194	0.9
44195	0.9
44196	0.9
44197	1.2
44198	1.2
44199	0.9
44200	0.9
44201	0.9
44202	1.02
44203	1.02
44204	1.02
44205	0.78
44206	0.78
44207	0.78
44208	0.78
44209	0.78
44210	0.84
44211	0.84
44212	0.84
44213	0.84
44214	0.48
44215	0.48
44216	0.48
44217	0.48
44218	0.48
44219	0.66
44220	0.66
44221	0.66
44222	0.66
44223	0.66
44224	0.4284
44225	0.4284
44226	0.4284
44227	0.4284
44228	0.4284
44229	0.4284
44230	0.4284
44231	0.498
44232	0.498
44233	0.498
44234	0.498
44235	0.498
44236	0.498
44237	0.3
44238	0.3
44239	0.3
44240	0.3
44241	0.3
44242	0.3
44243	0.3
44244	0.3
44245	0.3
44246	0.3
44247	0.333
44248	0.333
44249	0.333
44250	0.333
44251	0.333
44252	0.333
44253	0.333
44254	0.333
44255	0.333
44256	0.1998
44257	0.1998
44258	0.1998
44259	0.1998
44260	0.1998
44261	0.1998
44262	0.1998
44263	0.1998
44264	0.1998
44265	0.1998
44266	0.1998
44267	0.1998
44268	0.1998
44269	0.1998
44270	0.1998
44271	0.1998
44272	0.1998
44273	0.1998
44274	0.1998
44275	0.1998
44276	0.1998
44277	0.1998
44278	0.1998
44279	0.1998
44280	0.1998
44281	0.1998
44282	0.1998
44283	0.1998
44284	0.1998
44285	0.1998
44286	0.0858
44287	0.0858
44288	0.0858
44289	0.0858
44290	0.0858
44291	0.0858
44292	0.0858
44293	0.0858
44294	0.0858
44295	0.0858
44296	0.0858
44297	0.0858
44298	0.0858
44299	0.0858
44300	0.0858
44301	0.0858
44302	0.0858
44303	0.0858
44304	0.0858
44305	0.0858
44306	0.0858
44307	0.0858
44308	0.0858
44309	0.0858
44310	0.0858
44311	0.0858
44312	0.0858
44313	0.0858
44314	0.0858
44315	0.0858
44316	0.0858
44317	0.0858
44318	0.0858
44319	0.0858
44320	0.0858
44321	0.0564
44322	0.0564
44323	0.0564
44324	0.0564
44325	0.0564
44326	0.0564
44327	0.0564
44328	0.0564
44329	0.0564
44330	0.0564
44331	0.0564
44332	0.0564
44333	0.0564
44334	0.0564
44335	0.0564
44336	0.0564
44337	0.0564
44338	0.0564
44339	0.0564
44340	0.0564
44341	0.0564
44342	0.0564
44343	0.0564
44344	0.0564
44345	0.0564
44346	0.0564
44347	0.0564
44348	0.0564
44349	0.0564
44350	0.0564
44351	0.0564
44352	0.0564
44353	0.0564
44354	0.0564
44355	0.0564
44356	0.0564
44357	0.0564
44358	0.0564
44359	0.0564
44360	0.0564
44361	0.0564
44362	0.0564
44363	0.0564
44364	0.0564
44365	0.0564
44366	0.0564
44367	0.0564
44368	0.0564
44369	0.0564
44370	0.0564
44371	0.0564
44372	0.0564
44373	0.0564
46411	2.4
46412	3.3
46413	2.7
46414	3.3
46415	2.4
46416	3.3
46417	2.4
46418	3.3
46419	2.4
46420	3
46421	2.4
46422	2.4
46423	2.7
46424	2.4
46425	2.4
46426	1.8
46427	1.8
46428	2.7
46429	2.1
46430	2.1
46431	2.4
46432	2.1
46433	1.8
46434	2.1
46435	1.8
46436	1.8
46437	1.8
46438	1.8
46439	1.5
46440	1.5
46441	2.1
46442	1.2
46443	1.2
46444	1.8
46445	1.8
46446	1.2
46447	1.2
46448	1.2
46449	1.5
46450	1.5
46451	1.2
46452	1.2
46453	1.2
46454	1.2
46455	1.2
46456	1.0002
46457	1.0002
46458	1.2
46459	1.2
46460	1.2
46461	0.9
46462	0.9
46463	0.9
46464	1.2
46465	1.2
46466	1.2
46467	0.75
46468	0.75
46469	0.75
46470	0.75
46471	0.9
46472	0.9
46473	0.9
46474	0.66
46475	0.66
46476	0.66
46477	0.66
46478	0.66
46479	0.72
46480	0.72
46481	0.72
46482	0.72
46483	0.48
46484	0.48
46485	0.48
46486	0.48
46487	0.48
46488	0.48
46489	0.48
46490	0.54
46491	0.54
46492	0.54
46493	0.54
46494	0.54
46495	0.54
46496	0.33
46497	0.33
46498	0.33
46499	0.33
46500	0.33
46501	0.33
46502	0.33
46503	0.33
46504	0.33
46505	0.33
46506	0.33
46507	0.33
46508	0.33
46509	0.33
46510	0.33
46511	0.33
46512	0.33
46513	0.216
46514	0.216
46515	0.216
46516	0.216
46517	0.216
46518	0.216
46519	0.216
46520	0.216
46521	0.216
46522	0.216
46523	0.216
46524	0.216
46525	0.216
46526	0.216
46527	0.1875
46528	0.1875
46529	0.1875
46530	0.1875
46531	0.1875
46532	0.1875
46533	0.1875
46534	0.1875
46535	0.1875
46536	0.1875
46537	0.1875
46538	0.1875
46539	0.1875
46540	0.1875
46541	0.1875
46542	0.1875
46543	0.081
46544	0.081
46545	0.081
46546	0.081
46547	0.081
46548	0.081
46549	0.081
46550	0.081
46551	0.081
46552	0.081
46553	0.081
46554	0.081
46555	0.081
46556	0.081
46557	0.081
46558	0.081
46559	0.081
46560	0.081
46561	0.081
46562	0.081
46563	0.081
46564	0.081
46565	0.081
46566	0.081
46567	0.081
46568	0.081
46569	0.081
46570	0.081
46571	0.081
46572	0.081
46573	0.081
46574	0.081
46575	0.081
46576	0.081
46577	0.081
46578	0.081
46579	0.081
46580	0.0732
46581	0.0732
46582	0.0732
46583	0.0732
46584	0.0732
46585	0.0732
46586	0.0732
46587	0.0732
46588	0.0732
46589	0.0732
46590	0.0732
46591	0.0732
46592	0.0732
46593	0.0732
46594	0.0732
46595	0.0732
46596	0.0732
46597	0.0732
46598	0.0732
46599	0.0732
46600	0.0732
46601	0.0732
46602	0.0732
46603	0.0732
46604	0.0732
46605	0.0732
46606	0.0732
46607	0.0732
46608	0.0732
46609	0.0732
46610	0.0732
46611	0.0732
46612	0.0732
46613	0.0732
46614	0.0732
46615	0.0732
46616	0.0732
46617	0.0732
46618	0.0732
46619	0.0732
46620	0.0732
49263	30
49264	36
49265	36
49266	39
49267	63
49268	51
49269	45
49270	39
49271	36
49272	33
49273	33
49274	33
49275	30
49276	27
49277	24
49278	24
49279	21
49280	21
49281	24
49282	21
49283	24
49284	24
49285	24
49286	27
49287	27
49288	27
49289	27
49290	24
49291	24
49292	24
49293	21
49294	18
49295	18
49296	18
49297	18
49298	18
49299	15
49300	12
49301	12
49302	12
49303	12
49304	12
49305	9
49306	12
49307	9
49308	9
49309	9
49310	7.2
49311	7.2
49312	7.2
49313	7.2
49314	7.5
49315	6
49316	6
49317	6
49318	6
49319	6
49320	6.9
49321	6
49322	6
49323	6
49324	6
49325	6
49326	6
49327	6
49328	6
49329	5.7
49330	5.4
49331	5.1
49332	4.8
49333	4.8
49334	4.8
49335	4.8
49336	4.5
49337	4.5
49338	4.5
49339	3.9
49340	4.2
49341	3.9
49342	3.3
49343	3.6
49344	3.3
49345	3.3
49346	2.7
49347	3.3
49348	2.7
49349	3.3
49350	2.7
49351	3.3
49352	2.7
49353	3.3
49354	3
49355	3.3
49356	3.3
